Topics,Alpha,Beta,Coherence,Topic Diversity,Topic Quality
11,symmetric,0.31,0.32421043462191595,0.8727272727272727,0.2829472883973085
20,0.61,symmetric,0.35804600392976804,0.79,0.28285634310451674
9,0.01,symmetric,0.3393931838801227,0.8333333333333334,0.28282765323343556
9,symmetric,symmetric,0.3392355362486562,0.8333333333333334,0.28269628020721355
8,0.61,0.9099999999999999,0.3479259730968425,0.8125,0.2826898531411845
9,0.31,0.9099999999999999,0.34848785926639475,0.8111111111111111,0.282662374738298
13,0.9099999999999999,0.31,0.3309577510477043,0.8538461538461538,0.2825870028176552
9,symmetric,0.9099999999999999,0.35321024305200305,0.8,0.28256819444160247
19,symmetric,0.31,0.34181040742394553,0.8263157894736842,0.2824433366608392
12,0.31,0.31,0.349184505243988,0.8083333333333333,0.2822574750722236
11,0.61,0.01,0.3198378235795942,0.8818181818181818,0.2820388080656422
18,0.9099999999999999,0.61,0.3626205840779886,0.7777777777777778,0.2820382320606578
11,0.01,0.01,0.32969142667975065,0.8545454545454545,0.2817363100717869
9,0.9099999999999999,0.01,0.3336313232127555,0.8444444444444444,0.2817331173796602
9,symmetric,0.01,0.33353456888687083,0.8444444444444444,0.28165141372669095
14,asymmetric,0.31,0.3426662766515651,0.8214285714285714,0.28147587010664277
17,asymmetric,symmetric,0.3518441317595558,0.8,0.28147530540764465
9,0.31,0.31,0.34680379395093847,0.8111111111111111,0.28129641064909455
14,0.01,0.61,0.3365270068302416,0.8357142857142857,0.28124042713670194
7,0.61,0.31,0.3280840612650664,0.8571428571428571,0.2812149096557712
9,0.31,symmetric,0.3419841552893221,0.8222222222222222,0.2811869721267759
20,asymmetric,0.31,0.35805971901217293,0.785,0.2810768794245558
8,0.61,0.61,0.35130217150931464,0.8,0.28104173720745174
10,symmetric,symmetric,0.35128902835050935,0.8,0.2810312226804075
13,symmetric,0.31,0.33826521968257145,0.8307692307692308,0.2810203363516748
17,asymmetric,0.01,0.3535302651968007,0.7941176470588235,0.28074462236216524
16,asymmetric,0.61,0.34552873120514616,0.8125,0.2807420941041813
9,0.01,0.31,0.34606967484052725,0.8111111111111111,0.280700958481761
9,0.9099999999999999,symmetric,0.33680522578517363,0.8333333333333334,0.2806710214876447
12,0.9099999999999999,0.61,0.3301373740888777,0.85,0.2806167679755461
12,asymmetric,0.61,0.3401307704293513,0.825,0.2806078856042148
7,0.31,0.61,0.3328594491190045,0.8428571428571429,0.28055296425744664
20,asymmetric,0.9099999999999999,0.3765538103826242,0.745,0.28053258873505504
17,symmetric,0.01,0.3557434271946876,0.788235294117647,0.2804095249652243
8,0.9099999999999999,0.31,0.3502485411660866,0.8,0.2801988329328693
14,symmetric,0.31,0.3408966679339102,0.8214285714285714,0.280022262945712
9,0.01,0.61,0.35993376044288633,0.7777777777777778,0.2799484803444672
8,asymmetric,0.9099999999999999,0.3553459220575956,0.7875,0.2798349136203565
11,0.9099999999999999,0.01,0.3171363472360917,0.8818181818181818,0.27965659710818996
20,0.01,0.31,0.3514566172556738,0.795,0.27940801071826066
12,symmetric,0.01,0.3418723613283467,0.8166666666666667,0.27919576175148314
7,0.31,0.31,0.3367783338140947,0.8285714285714286,0.27904490516024993
17,0.01,0.01,0.348782361529845,0.8,0.279025889223876
19,0.01,0.01,0.34416744762047113,0.8105263157894737,0.2789567733344871
9,0.61,symmetric,0.3438046333796911,0.8111111111111111,0.27886375818574943
8,0.31,symmetric,0.33293618426774707,0.8375,0.2788340543242382
11,0.31,symmetric,0.3192863772551004,0.8727272727272727,0.2786499292408149
10,0.9099999999999999,0.31,0.3481758908367583,0.8,0.27854071266940666
8,symmetric,0.01,0.33246628061861244,0.8375,0.27844051001808795
19,0.61,0.01,0.3434165919547151,0.8105263157894737,0.2783481850580322
5,0.01,0.61,0.3159222427381216,0.88,0.278011573609547
12,0.61,0.01,0.32697103766627234,0.85,0.2779253820163315
9,0.01,0.01,0.33346395731415807,0.8333333333333334,0.27788663109513173
7,0.01,0.01,0.3239814630951245,0.8571428571428571,0.2776983969386781
8,symmetric,symmetric,0.3315328913100108,0.8375,0.27765879647213404
13,0.01,symmetric,0.34375638465795527,0.8076923076923077,0.2776493876083485
20,0.31,0.31,0.355413171598988,0.78,0.27722227384721065
8,0.01,0.01,0.33075590183128534,0.8375,0.27700806778370146
20,asymmetric,0.01,0.35513767903547816,0.78,0.27700738964767296
5,0.9099999999999999,0.01,0.3010278025198526,0.92,0.27694557831826444
7,0.9099999999999999,0.01,0.3340957568811768,0.8285714285714286,0.2768221985586894
7,symmetric,symmetric,0.328325401054782,0.8428571428571429,0.2767314094604591
7,0.61,symmetric,0.3282777655473879,0.8428571428571429,0.2766912595327984
14,symmetric,symmetric,0.333737786436276,0.8285714285714286,0.2765255944757716
9,symmetric,0.31,0.34546857117482643,0.8,0.27637485693986114
